Boundary of the state of California
2
Easting (Km)
Northing (Km)
     2293.14      2071.49 
     2297.49      2069.16 
     2299.19      2066.89 
      2303.6      2066.78 
     2303.52      2063.45 
     2307.87      2061.12 
     2307.85      2060.01 
     2313.09      2057.67 
     2316.54      2054.26 
      2323.6       2054.1 
     2320.97      2055.27 
     2321.02      2057.49 
     2316.66      2059.81 
     2310.95      2079.96 
     2309.24      2082.22 
     2304.85      2082.32 
     2303.99      2083.46 
     2306.68      2085.62 
     2297.98      2089.16 
     2298.11      2094.72 
     2299.87      2094.68 
     2298.31       2102.5 
     2293.98      2104.83 
     2289.74       2110.5 
     2292.37      2110.43 
     2294.26      2115.95 
     2300.39      2115.79 
     2305.77      2121.22 
     2313.55      2116.59 
     2323.27      2120.83 
     2352.92      2114.68 
      2353.8      2114.66 
     2351.19      2115.82 
     2353.86      2117.99 
     2355.67       2121.3 
     2360.08      2123.44 
     2366.98      2117.77 
     2370.48      2117.71 
     2374.77      2112.09 
     2375.68       2114.3 
     2361.87      2125.64 
     2355.71      2123.52 
     2353.02      2120.23 
     2349.48      2118.07 
     2346.86      2118.12 
     2345.15      2120.38 
     2351.33       2123.6 
     2354.06      2129.11 
     2346.92      2121.46 
     2338.17      2121.63 
     2333.77       2120.6 
     2335.55      2121.68 
     2326.84      2124.08 
     2327.84      2129.62 
     2325.21      2129.68 
     2322.54      2127.51 
     2320.72      2124.22 
      2313.6      2118.82 
     2310.15      2121.12 
     2304.93      2122.36 
     2300.66      2126.91 
     2292.06      2132.69 
      2290.2      2128.29 
     2283.17      2127.36 
     2283.93      2122.89 
     2282.87      2116.24 
     2287.19       2113.9 
     2287.14      2111.68 
      2283.6      2110.66 
     2283.54      2108.44 
     2282.61      2106.24 
     2287.72      2100.54 
     2285.09      2100.61 
      2283.4      2102.88 
     2283.34      2100.66 
     2284.95      2095.05 
     2282.31      2095.12 
     2269.43      2105.49 
      2267.7      2106.65 
     2267.67      2105.54 
     2264.98      2103.39 
     2259.07      2111.35 
     2256.54      2114.76 
      2246.2      2120.64 
     2244.55      2124.03 
     2243.64      2122.95 
     2244.45       2120.7 
     2241.72      2117.45 
     2241.65      2115.22 
     2237.27      2115.36 
     2241.82      2120.78 
     2243.93      2131.84 
      2244.1       2137.4 
     2240.71      2140.84 
     2246.65      2135.09 
      2252.5      2126.01 
     2255.05      2123.71 
     2252.57      2128.23 
     2244.28      2142.96 
     2240.96      2148.63 
     2235.84      2152.13 
      2235.8      2151.02 
     2234.06      2151.08 
     2234.24      2156.63 
     2230.26       2167.9 
     2211.51      2179.68 
     2204.89      2188.83 
     2200.88      2197.88 
     2196.63      2200.27 
      2180.1      2220.97 
     2178.56      2225.48 
      2183.1      2230.87 
     2182.69      2242.02 
     2179.51      2248.83 
     2177.11      2253.38 
     2173.51      2270.24 
     2175.74       2282.4 
     2180.44      2292.22 
     2177.25      2297.92 
     2177.62      2306.82 
     2173.68      2314.78 
     2173.96      2321.45 
      2163.6      2338.61 
     2157.84      2343.32 
     2155.34      2344.55 
     2153.99      2352.41 
     2133.55      2370.09 
     2133.98      2378.99 
     2129.56      2392.58 
      2134.5      2406.82 
      2139.1       2414.4 
     2140.32      2422.14 
      2144.8      2427.49 
     2142.01      2422.06 
     2144.43      2419.71 
      2147.9      2421.77 
     2146.38      2425.19 
     2149.17      2430.63 
     2156.85      2432.49 
     2157.84      2435.79 
      2152.8      2436.02 
     2146.54      2428.52 
     2151.22      2438.33 
        2156      2450.36 
     2156.26      2455.92 
     2154.01      2461.59 
     2154.38      2469.37 
     2157.26      2477.04 
     2164.14      2498.99 
     2161.39      2511.38 
     2163.15      2513.52 
     2160.76      2515.86 
     2158.13      2530.47 
     2155.91      2536.15 
     2147.78      2539.89 
     2154.07      2549.61 
     2155.33      2558.46 
     2154.78      2564.06 
     2329.05      2557.69 
        2500      2555.63 
        2500      2222.25 
     2989.98      1790.97 
